Id,SalePrice
2735,126972.39045139102
2736,138428.67137818725
2737,97041.51787448734
2738,150910.69609866448
2739,166373.88631831808
2740,132367.24900196496
2741,134086.6958719821
2742,174091.54426938712
2743,148997.19006656593
2744,150095.3949910205
2745,143123.86109160975
2746,129598.0244820614
2747,180832.421707925
2748,121366.29877518043
2749,112386.31103076163
2750,119233.8541063201
2751,115599.14816492164
2752,250715.91482473532
2753,144855.04075401806
2754,234373.3638518533
2755,136019.1036358485
2756,76321.77083241823
2757,69825.63270876075
2758,79200.47447200432
2759,154328.29345551226
2760,132688.5166162758
2761,141109.64539481603
2762,139703.04029226216
2763,208986.82334432594
2764,182226.49171217703
2765,251564.03460697015
2766,110419.9057874718
2767,97043.62368063352
2768,127180.2211351683
2769,117586.4274116598
2770,143502.45886685283
2771,96299.98293852093
2772,100374.83565442223
2773,165720.83325526386
2774,137057.1098329062
2775,127396.40709653398
2776,150458.74355014655
2777,154443.8095363178
2778,122397.65369650652
2779,146981.74379977686
2780,106939.87000037522
2781,86725.61189572852
2782,85464.46461599805
2783,77794.50529383335
2784,124198.0046909824
2785,138529.9109783927
2786,54780.07205282795
2787,114819.22702485199
2788,69563.20894766085
2789,188953.57522319155
2790,94819.30004930591
2791,112190.84218991455
2792,76190.2052168005
2793,149641.91033007432
2794,93131.68369221414
2795,110901.88892527732
2796,84899.22449844891
2797,200317.4630475987
2798,120119.93589145041
2799,112479.17447219323
2800,85632.19319839968
2801,104879.91982089618
2802,131430.45465642857
2803,179015.6641782836
2804,153756.97467895658
2805,106810.3147397331
2806,89347.77160414205
2807,164871.82494688575
2808,136803.93305507462
2809,119708.01835894574
2810,117836.87248388905
2811,169049.01952697296
2812,158944.87830997098
2813,178813.5453991742
2814,177002.33854932574
2815,104714.48369316013
2816,208553.73579082784
2817,144065.74589283805
2818,128198.59359239465
2819,193707.90345870308
2820,137623.40465132162
2821,121039.58143713261
2822,201702.73983702512
2823,274399.6429499494
2824,175732.83062867765
2825,159581.37860920085
2826,120742.53970485073
2827,133268.58122277865
2828,258726.33798024984
2829,212978.4312592747
2830,220882.629101035
2831,189565.3731638381
2832,226287.97331545956
2833,308367.9756856003
2834,199929.86823176293
2835,227007.65186842263
2836,201965.10734368316
2837,173493.45357164257
2838,134970.58120662582
2839,185190.77864131055
2840,196062.02830301257
2841,203181.55648090653
2842,228052.70434810102
2843,134225.26879918965
2844,167408.24739389244
2845,98694.6737939466
2846,212441.3336827035
2847,202314.2529448926
2848,219326.8899100422
2849,200903.36592040796
2850,273232.6172373454
2851,215398.95287610346
2852,229606.29526342868
2853,230968.7707708404
2854,166208.20575477797
2855,207365.61725501204
2856,195824.20783167868
2857,190206.06951486063
2858,202574.8351129657
2859,128659.43557166998
2860,138514.2033164742
2861,118861.4123000696
2862,211468.74015559367
2863,134914.3678536188
2864,262123.96935718472
2865,160261.17014862993
2866,190990.19892024377
2867,80343.162749777
2868,132944.99369308844
2869,111380.64063967516
2870,154560.829501035
2871,96943.08367772866
2872,36264.88717472469
2873,104460.69148603166
2874,137476.29920128343
2875,122962.3000091777
2876,172599.99478999118
2877,121200.15823513462
2878,152646.5582605045
2879,139416.11844189104
2880,101488.85251962183
2881,135928.686287476
2882,135550.96245936217
2883,188214.7708851941
2884,199326.8058201832
2885,165920.33674698646
2886,217161.55574578984
2887,103242.13508282547
2888,138213.74191947875
2889,57470.40794868219
2890,70451.74362988662
2891,150935.76268115334
2892,51016.03721108718
2893,116695.57424283618
2894,52587.88835619885
2895,327170.9492291409
2896,282455.0173895723
2897,201027.47592468036
2898,168416.78434211586
2899,234574.7415003712
2900,167262.6473534226
2901,183093.4194707455
2902,193910.51115392082
2903,316488.47802289773
2904,332098.72849899257
2905,88613.953229763
2906,228153.13815895497
2907,121543.82073076576
2908,115351.56414892587
2909,166763.8271406411
2910,78815.34704280698
2911,88783.54762982369
2912,146570.96029387778
2913,88334.89054086347
2914,79643.73614131488
2915,79273.9713541884
2916,88704.65532798995
2917,150553.1071669801
2918,108294.16833559006
2919,219321.72693969007
